Date&Time(GMT),"Value of hourly average sea water temperature measured at depth 11.6 m, 2km from shore line (Hadera) - degrees Celsius",
9/2/1996 15:00,,
9/2/1996 16:00,,
9/2/1996 17:00,,
9/2/1996 18:00,,
9/2/1996 19:00,,
9/2/1996 20:00,,
9/2/1996 21:00,,
9/2/1996 22:00,,
9/2/1996 23:00,,
10/2/1996 0:00,,
10/2/1996 1:00,,
10/2/1996 2:00,,
10/2/1996 3:00,,
10/2/1996 4:00,,
10/2/1996 5:00,,
10/2/1996 6:00,,
10/2/1996 7:00,,
10/2/1996 8:00,,
10/2/1996 9:00,,
10/2/1996 10:00,,
10/2/1996 11:00,,
10/2/1996 12:00,,
10/2/1996 13:00,,
10/2/1996 14:00,,
10/2/1996 15:00,,
10/2/1996 16:00,,
10/2/1996 17:00,,
10/2/1996 18:00,,
10/2/1996 19:00,,
10/2/1996 20:00,,
10/2/1996 21:00,,
10/2/1996 22:00,,
10/2/1996 23:00,,
11/2/1996 0:00,,
11/2/1996 1:00,,
11/2/1996 2:00,,
11/2/1996 3:00,,
11/2/1996 4:00,,
11/2/1996 5:00,,
11/2/1996 6:00,,
11/2/1996 7:00,,
11/2/1996 8:00,,
11/2/1996 9:00,,
11/2/1996 10:00,,
11/2/1996 11:00,,
11/2/1996 12:00,17.24,
11/2/1996 13:00,17.29,
11/2/1996 14:00,17.35,
11/2/1996 15:00,17.38,
11/2/1996 16:00,17.38,
11/2/1996 17:00,17.38,
11/2/1996 18:00,17.38,
11/2/1996 19:00,17.38,
11/2/1996 20:00,17.38,
11/2/1996 21:00,17.38,
11/2/1996 22:00,17.38,
11/2/1996 23:00,17.36,
12/2/1996 0:00,17.34,
12/2/1996 1:00,17.34,
12/2/1996 2:00,17.34,
12/2/1996 3:00,17.33,
12/2/1996 4:00,17.32,
12/2/1996 5:00,17.31,
12/2/1996 6:00,17.28,
12/2/1996 7:00,17.30,
12/2/1996 8:00,17.30,
12/2/1996 9:00,17.31,
12/2/1996 10:00,17.31,
12/2/1996 11:00,17.31,
12/2/1996 12:00,17.32,
12/2/1996 13:00,17.30,
12/2/1996 14:00,17.32,
12/2/1996 15:00,17.36,
12/2/1996 16:00,17.42,
12/2/1996 17:00,17.47,
12/2/1996 18:00,17.48,
12/2/1996 19:00,17.47,
12/2/1996 20:00,17.48,
12/2/1996 21:00,17.48,
12/2/1996 22:00,17.48,
12/2/1996 23:00,17.49,
13/2/1996 0:00,17.48,
13/2/1996 1:00,17.47,
13/2/1996 2:00,17.45,
13/2/1996 3:00,17.43,
13/2/1996 4:00,17.41,
13/2/1996 5:00,17.38,
13/2/1996 6:00,17.37,
13/2/1996 7:00,17.35,
13/2/1996 8:00,17.35,
13/2/1996 9:00,17.36,
13/2/1996 10:00,17.37,
13/2/1996 11:00,17.38,
13/2/1996 12:00,17.39,
13/2/1996 13:00,17.42,
13/2/1996 14:00,17.41,
13/2/1996 15:00,17.33,
13/2/1996 16:00,17.28,
13/2/1996 17:00,17.29,
13/2/1996 18:00,17.31,
13/2/1996 19:00,17.33,
13/2/1996 20:00,17.39,
13/2/1996 21:00,17.43,
13/2/1996 22:00,17.45,
13/2/1996 23:00,17.48,
14/2/1996 0:00,17.48,
14/2/1996 1:00,17.47,
14/2/1996 2:00,17.48,
14/2/1996 3:00,17.49,
14/2/1996 4:00,17.52,
14/2/1996 5:00,17.54,
14/2/1996 6:00,17.56,
14/2/1996 7:00,17.57,
14/2/1996 8:00,17.61,
14/2/1996 9:00,17.59,
14/2/1996 10:00,17.54,
14/2/1996 11:00,17.52,
14/2/1996 12:00,17.51,
14/2/1996 13:00,17.48,
14/2/1996 14:00,17.46,
14/2/1996 15:00,17.44,
14/2/1996 16:00,17.42,
14/2/1996 17:00,17.39,
14/2/1996 18:00,17.34,
14/2/1996 19:00,17.27,
14/2/1996 20:00,17.26,
14/2/1996 21:00,17.30,
14/2/1996 22:00,17.35,
14/2/1996 23:00,17.37,
15/2/1996 0:00,17.40,
15/2/1996 1:00,17.43,
15/2/1996 2:00,17.45,
15/2/1996 3:00,17.47,
15/2/1996 4:00,17.48,
15/2/1996 5:00,17.48,
15/2/1996 6:00,17.49,
15/2/1996 7:00,17.50,
15/2/1996 8:00,17.51,
15/2/1996 9:00,17.52,
15/2/1996 10:00,17.53,
15/2/1996 11:00,17.54,
15/2/1996 12:00,17.55,
15/2/1996 13:00,17.56,
15/2/1996 14:00,17.58,
15/2/1996 15:00,17.61,
15/2/1996 16:00,17.64,
15/2/1996 17:00,17.64,
15/2/1996 18:00,17.65,
15/2/1996 19:00,17.66,
15/2/1996 20:00,17.59,
15/2/1996 21:00,17.57,
15/2/1996 22:00,17.57,
15/2/1996 23:00,17.57,
16/2/1996 0:00,17.56,
16/2/1996 1:00,17.55,
16/2/1996 2:00,17.53,
16/2/1996 3:00,17.54,
16/2/1996 4:00,17.55,
16/2/1996 5:00,17.57,
16/2/1996 6:00,17.59,
16/2/1996 7:00,17.60,
16/2/1996 8:00,17.60,
16/2/1996 9:00,17.60,
16/2/1996 10:00,17.61,
16/2/1996 11:00,17.62,
16/2/1996 12:00,17.64,
16/2/1996 13:00,17.61,
16/2/1996 14:00,17.64,
16/2/1996 15:00,17.67,
16/2/1996 16:00,17.68,
16/2/1996 17:00,17.69,
16/2/1996 18:00,17.69,
16/2/1996 19:00,17.70,
16/2/1996 20:00,17.70,
16/2/1996 21:00,17.71,
16/2/1996 22:00,17.72,
16/2/1996 23:00,17.74,
17/2/1996 0:00,17.75,
17/2/1996 1:00,17.77,
17/2/1996 2:00,17.78,
17/2/1996 3:00,17.77,
17/2/1996 4:00,17.75,
17/2/1996 5:00,17.74,
17/2/1996 6:00,17.72,
17/2/1996 7:00,17.72,
17/2/1996 8:00,17.72,
17/2/1996 9:00,17.72,
17/2/1996 10:00,17.73,
17/2/1996 11:00,17.74,
17/2/1996 12:00,17.74,
17/2/1996 13:00,17.73,
17/2/1996 14:00,17.73,
17/2/1996 15:00,17.77,
17/2/1996 16:00,17.81,
17/2/1996 17:00,17.77,
17/2/1996 18:00,17.73,
17/2/1996 19:00,17.72,
17/2/1996 20:00,17.71,
17/2/1996 21:00,17.71,
17/2/1996 22:00,17.70,
17/2/1996 23:00,17.68,
18/2/1996 0:00,17.67,
18/2/1996 1:00,17.67,
18/2/1996 2:00,17.66,
18/2/1996 3:00,17.66,
18/2/1996 4:00,17.66,
18/2/1996 5:00,17.64,
18/2/1996 6:00,17.63,
18/2/1996 7:00,17.63,
18/2/1996 8:00,17.63,
18/2/1996 9:00,17.63,
18/2/1996 10:00,17.64,
18/2/1996 11:00,17.68,
18/2/1996 12:00,17.70,
18/2/1996 13:00,17.68,
18/2/1996 14:00,17.68,
18/2/1996 15:00,17.70,
18/2/1996 16:00,17.70,
18/2/1996 17:00,17.71,
18/2/1996 18:00,17.72,
18/2/1996 19:00,17.71,
18/2/1996 20:00,17.70,
18/2/1996 21:00,17.69,
18/2/1996 22:00,17.68,
18/2/1996 23:00,17.67,
19/2/1996 0:00,17.65,
19/2/1996 1:00,17.64,
19/2/1996 2:00,17.64,
19/2/1996 3:00,17.63,
19/2/1996 4:00,17.61,
19/2/1996 5:00,17.60,
19/2/1996 6:00,17.60,
19/2/1996 7:00,17.58,
19/2/1996 8:00,17.55,
19/2/1996 9:00,17.55,
19/2/1996 10:00,17.56,
19/2/1996 11:00,17.53,
19/2/1996 12:00,17.55,
19/2/1996 13:00,17.60,
19/2/1996 14:00,17.62,
19/2/1996 15:00,17.62,
19/2/1996 16:00,17.60,
19/2/1996 17:00,17.60,
19/2/1996 18:00,17.60,
19/2/1996 19:00,17.58,
19/2/1996 20:00,17.58,
19/2/1996 21:00,17.59,
19/2/1996 22:00,17.60,
19/2/1996 23:00,17.61,
20/2/1996 0:00,17.59,
20/2/1996 1:00,17.57,
20/2/1996 2:00,17.56,
20/2/1996 3:00,17.57,
20/2/1996 4:00,17.57,
20/2/1996 5:00,17.57,
20/2/1996 6:00,17.56,
20/2/1996 7:00,17.56,
20/2/1996 8:00,17.56,
20/2/1996 9:00,17.53,
20/2/1996 10:00,17.51,
20/2/1996 11:00,17.48,
20/2/1996 12:00,17.48,
20/2/1996 13:00,17.51,
20/2/1996 14:00,17.58,
20/2/1996 15:00,17.63,
20/2/1996 16:00,17.61,
20/2/1996 17:00,17.60,
20/2/1996 18:00,17.57,
20/2/1996 19:00,17.55,
20/2/1996 20:00,17.53,
20/2/1996 21:00,17.52,
20/2/1996 22:00,17.52,
20/2/1996 23:00,17.52,
21/2/1996 0:00,17.52,
21/2/1996 1:00,17.53,
21/2/1996 2:00,17.53,
21/2/1996 3:00,17.54,
21/2/1996 4:00,17.55,
21/2/1996 5:00,17.57,
21/2/1996 6:00,17.58,
21/2/1996 7:00,17.59,
21/2/1996 8:00,17.55,
21/2/1996 9:00,17.54,
21/2/1996 10:00,17.54,
21/2/1996 11:00,17.55,
21/2/1996 12:00,17.55,
21/2/1996 13:00,17.56,
21/2/1996 14:00,17.56,
21/2/1996 15:00,17.57,
21/2/1996 16:00,17.58,
21/2/1996 17:00,17.58,
21/2/1996 18:00,17.57,
21/2/1996 19:00,17.57,
21/2/1996 20:00,17.57,
21/2/1996 21:00,17.55,
21/2/1996 22:00,17.53,
21/2/1996 23:00,17.52,
22/2/1996 0:00,17.51,
22/2/1996 1:00,17.51,
22/2/1996 2:00,17.50,
22/2/1996 3:00,17.50,
22/2/1996 4:00,17.51,
22/2/1996 5:00,17.52,
22/2/1996 6:00,17.55,
22/2/1996 7:00,17.56,
22/2/1996 8:00,17.58,
22/2/1996 9:00,17.55,
22/2/1996 10:00,17.53,
22/2/1996 11:00,17.55,
22/2/1996 12:00,17.61,
22/2/1996 13:00,17.67,
22/2/1996 14:00,17.66,
22/2/1996 15:00,17.66,
22/2/1996 16:00,17.68,
22/2/1996 17:00,17.68,
22/2/1996 18:00,17.65,
22/2/1996 19:00,17.64,
22/2/1996 20:00,17.64,
22/2/1996 21:00,17.62,
22/2/1996 22:00,17.58,
22/2/1996 23:00,17.55,
23/2/1996 0:00,17.54,
23/2/1996 1:00,17.55,
23/2/1996 2:00,17.55,
23/2/1996 3:00,17.55,
23/2/1996 4:00,17.55,
23/2/1996 5:00,17.54,
23/2/1996 6:00,17.54,
23/2/1996 7:00,17.53,
23/2/1996 8:00,17.54,
23/2/1996 9:00,17.56,
23/2/1996 10:00,17.57,
23/2/1996 11:00,17.59,
23/2/1996 12:00,17.60,
23/2/1996 13:00,17.59,
23/2/1996 14:00,17.58,
23/2/1996 15:00,17.57,
23/2/1996 16:00,17.61,
23/2/1996 17:00,17.65,
23/2/1996 18:00,17.63,
23/2/1996 19:00,17.60,
23/2/1996 20:00,17.59,
23/2/1996 21:00,17.58,
23/2/1996 22:00,17.56,
23/2/1996 23:00,17.55,
24/2/1996 0:00,17.55,
24/2/1996 1:00,17.55,
24/2/1996 2:00,17.55,
24/2/1996 3:00,17.56,
24/2/1996 4:00,17.59,
24/2/1996 5:00,17.59,
24/2/1996 6:00,17.58,
24/2/1996 7:00,17.58,
24/2/1996 8:00,17.59,
24/2/1996 9:00,,
24/2/1996 10:00,,
24/2/1996 11:00,17.62,
24/2/1996 12:00,17.63,
24/2/1996 13:00,17.64,
24/2/1996 14:00,17.63,
24/2/1996 15:00,17.62,
24/2/1996 16:00,17.62,
24/2/1996 17:00,17.61,
24/2/1996 18:00,17.60,
24/2/1996 19:00,17.59,
24/2/1996 20:00,17.58,
24/2/1996 21:00,17.58,
24/2/1996 22:00,17.58,
24/2/1996 23:00,17.57,
25/2/1996 0:00,17.55,
25/2/1996 1:00,17.53,
25/2/1996 2:00,17.52,
25/2/1996 3:00,17.51,
25/2/1996 4:00,17.50,
25/2/1996 5:00,17.49,
25/2/1996 6:00,17.49,
25/2/1996 7:00,17.50,
25/2/1996 8:00,17.50,
25/2/1996 9:00,17.51,
25/2/1996 10:00,17.52,
25/2/1996 11:00,17.54,
25/2/1996 12:00,17.55,
25/2/1996 13:00,17.55,
25/2/1996 14:00,17.55,
25/2/1996 15:00,17.56,
25/2/1996 16:00,17.57,
25/2/1996 17:00,17.59,
25/2/1996 18:00,17.60,
25/2/1996 19:00,17.59,
25/2/1996 20:00,17.56,
25/2/1996 21:00,17.54,
25/2/1996 22:00,17.53,
25/2/1996 23:00,17.52,
26/2/1996 0:00,17.51,
26/2/1996 1:00,17.49,
26/2/1996 2:00,17.48,
26/2/1996 3:00,17.47,
26/2/1996 4:00,17.46,
26/2/1996 5:00,17.44,
26/2/1996 6:00,17.45,
26/2/1996 7:00,17.49,
26/2/1996 8:00,17.51,
26/2/1996 9:00,17.52,
26/2/1996 10:00,17.52,
26/2/1996 11:00,17.52,
26/2/1996 12:00,17.51,
26/2/1996 13:00,17.51,
26/2/1996 14:00,17.52,
26/2/1996 15:00,17.50,
26/2/1996 16:00,17.49,
26/2/1996 17:00,17.47,
26/2/1996 18:00,17.46,
26/2/1996 19:00,17.46,
26/2/1996 20:00,17.45,
26/2/1996 21:00,17.44,
26/2/1996 22:00,17.43,
26/2/1996 23:00,17.41,
27/2/1996 0:00,17.40,
27/2/1996 1:00,17.39,
27/2/1996 2:00,17.38,
27/2/1996 3:00,17.37,
27/2/1996 4:00,17.36,
27/2/1996 5:00,17.35,
27/2/1996 6:00,17.35,
27/2/1996 7:00,17.35,
27/2/1996 8:00,17.35,
27/2/1996 9:00,17.36,
27/2/1996 10:00,17.38,
27/2/1996 11:00,17.41,
27/2/1996 12:00,17.44,
27/2/1996 13:00,17.45,
27/2/1996 14:00,17.46,
27/2/1996 15:00,17.48,
27/2/1996 16:00,17.48,
27/2/1996 17:00,17.47,
27/2/1996 18:00,17.46,
27/2/1996 19:00,17.47,
27/2/1996 20:00,17.51,
27/2/1996 21:00,17.58,
27/2/1996 22:00,17.54,
27/2/1996 23:00,17.47,
28/2/1996 0:00,17.47,
28/2/1996 1:00,17.44,
28/2/1996 2:00,17.42,
28/2/1996 3:00,17.40,
28/2/1996 4:00,17.39,
28/2/1996 5:00,17.39,
28/2/1996 6:00,17.40,
28/2/1996 7:00,17.39,
28/2/1996 8:00,17.38,
28/2/1996 9:00,17.39,
28/2/1996 10:00,17.40,
28/2/1996 11:00,17.40,
28/2/1996 12:00,17.40,
28/2/1996 13:00,17.40,
28/2/1996 14:00,17.40,
28/2/1996 15:00,17.40,
28/2/1996 16:00,17.42,
28/2/1996 17:00,17.41,
28/2/1996 18:00,17.41,
28/2/1996 19:00,17.40,
28/2/1996 20:00,17.40,
28/2/1996 21:00,17.40,
28/2/1996 22:00,17.41,
28/2/1996 23:00,17.41,
29/2/1996 0:00,17.40,
29/2/1996 1:00,17.39,
29/2/1996 2:00,17.39,
29/2/1996 3:00,17.38,
29/2/1996 4:00,17.38,
29/2/1996 5:00,17.38,
29/2/1996 6:00,17.38,
29/2/1996 7:00,17.38,
29/2/1996 8:00,17.39,
29/2/1996 9:00,17.40,
29/2/1996 10:00,17.42,
29/2/1996 11:00,17.44,
29/2/1996 12:00,17.49,
29/2/1996 13:00,17.48,
29/2/1996 14:00,17.47,
29/2/1996 15:00,17.44,
29/2/1996 16:00,17.42,
29/2/1996 17:00,17.42,
29/2/1996 18:00,17.41,
29/2/1996 19:00,17.40,
29/2/1996 20:00,17.40,
29/2/1996 21:00,17.40,
29/2/1996 22:00,17.40,
29/2/1996 23:00,17.40,
1/3/1996 0:00,17.43,
1/3/1996 1:00,17.44,
1/3/1996 2:00,17.50,
1/3/1996 3:00,17.50,
1/3/1996 4:00,17.50,
1/3/1996 5:00,17.50,
1/3/1996 6:00,17.51,
1/3/1996 7:00,17.51,
1/3/1996 8:00,17.50,
1/3/1996 9:00,17.49,
1/3/1996 10:00,17.49,
1/3/1996 11:00,17.50,
1/3/1996 12:00,17.51,
1/3/1996 13:00,17.52,
1/3/1996 14:00,17.52,
1/3/1996 15:00,17.53,
1/3/1996 16:00,17.53,
1/3/1996 17:00,17.52,
1/3/1996 18:00,17.51,
1/3/1996 19:00,17.48,
1/3/1996 20:00,17.45,
1/3/1996 21:00,17.43,
1/3/1996 22:00,17.41,
1/3/1996 23:00,17.40,
2/3/1996 0:00,17.39,
2/3/1996 1:00,17.38,
2/3/1996 2:00,17.36,
2/3/1996 3:00,17.35,
2/3/1996 4:00,17.34,
2/3/1996 5:00,17.33,
2/3/1996 6:00,17.33,
2/3/1996 7:00,17.36,
2/3/1996 8:00,17.38,
2/3/1996 9:00,17.40,
2/3/1996 10:00,17.40,
2/3/1996 11:00,17.45,
2/3/1996 12:00,17.37,
2/3/1996 13:00,17.29,
2/3/1996 14:00,17.29,
2/3/1996 15:00,17.29,
2/3/1996 16:00,17.28,
2/3/1996 17:00,17.28,
2/3/1996 18:00,17.27,
2/3/1996 19:00,17.27,
2/3/1996 20:00,17.27,
2/3/1996 21:00,17.26,
2/3/1996 22:00,17.26,
2/3/1996 23:00,17.26,
3/3/1996 0:00,17.26,
3/3/1996 1:00,17.26,
3/3/1996 2:00,17.26,
3/3/1996 3:00,17.26,
3/3/1996 4:00,17.25,
3/3/1996 5:00,17.24,
3/3/1996 6:00,17.25,
3/3/1996 7:00,17.25,
3/3/1996 8:00,17.24,
3/3/1996 9:00,17.24,
3/3/1996 10:00,17.24,
3/3/1996 11:00,17.26,
3/3/1996 12:00,17.26,
3/3/1996 13:00,17.28,
3/3/1996 14:00,17.26,
3/3/1996 15:00,17.29,
3/3/1996 16:00,17.30,
3/3/1996 17:00,17.31,
3/3/1996 18:00,17.31,
3/3/1996 19:00,17.32,
3/3/1996 20:00,17.32,
3/3/1996 21:00,17.30,
3/3/1996 22:00,17.29,
3/3/1996 23:00,17.30,
4/3/1996 0:00,17.30,
4/3/1996 1:00,17.30,
4/3/1996 2:00,17.30,
4/3/1996 3:00,17.29,
4/3/1996 4:00,17.28,
4/3/1996 5:00,17.28,
4/3/1996 6:00,17.27,
4/3/1996 7:00,17.26,
4/3/1996 8:00,17.26,
4/3/1996 9:00,17.25,
4/3/1996 10:00,17.24,
4/3/1996 11:00,17.27,
4/3/1996 12:00,17.30,
4/3/1996 13:00,17.28,
4/3/1996 14:00,17.25,
4/3/1996 15:00,17.25,
4/3/1996 16:00,17.29,
4/3/1996 17:00,17.31,
4/3/1996 18:00,17.32,
4/3/1996 19:00,17.33,
4/3/1996 20:00,17.35,
4/3/1996 21:00,17.37,
4/3/1996 22:00,17.37,
4/3/1996 23:00,17.37,
5/3/1996 0:00,17.36,
5/3/1996 1:00,17.36,
5/3/1996 2:00,17.36,
5/3/1996 3:00,17.36,
5/3/1996 4:00,17.35,
5/3/1996 5:00,17.34,
5/3/1996 6:00,17.32,
5/3/1996 7:00,17.32,
5/3/1996 8:00,17.30,
5/3/1996 9:00,17.30,
5/3/1996 10:00,17.30,
5/3/1996 11:00,17.31,
5/3/1996 12:00,17.34,
5/3/1996 13:00,17.43,
5/3/1996 14:00,17.49,
5/3/1996 15:00,17.42,
5/3/1996 16:00,17.39,
5/3/1996 17:00,17.38,
5/3/1996 18:00,17.40,
5/3/1996 19:00,17.39,
5/3/1996 20:00,17.38,
5/3/1996 21:00,17.38,
5/3/1996 22:00,17.41,
5/3/1996 23:00,17.39,
6/3/1996 0:00,17.37,
6/3/1996 1:00,17.36,
6/3/1996 2:00,17.39,
6/3/1996 3:00,17.43,
6/3/1996 4:00,17.44,
6/3/1996 5:00,17.44,
6/3/1996 6:00,17.42,
6/3/1996 7:00,17.40,
6/3/1996 8:00,17.36,
6/3/1996 9:00,17.35,
6/3/1996 10:00,17.36,
6/3/1996 11:00,17.39,
6/3/1996 12:00,17.48,
6/3/1996 13:00,17.56,
6/3/1996 14:00,17.60,
6/3/1996 15:00,17.60,
6/3/1996 16:00,17.60,
6/3/1996 17:00,17.58,
6/3/1996 18:00,17.56,
6/3/1996 19:00,17.55,
6/3/1996 20:00,17.54,
6/3/1996 21:00,17.53,
6/3/1996 22:00,17.52,
6/3/1996 23:00,17.51,
7/3/1996 0:00,17.50,
7/3/1996 1:00,17.48,
7/3/1996 2:00,17.47,
7/3/1996 3:00,17.45,
7/3/1996 4:00,17.44,
7/3/1996 5:00,17.42,
7/3/1996 6:00,17.41,
7/3/1996 7:00,17.39,
7/3/1996 8:00,17.37,
7/3/1996 9:00,17.34,
7/3/1996 10:00,17.33,
7/3/1996 11:00,17.33,
7/3/1996 12:00,17.33,
7/3/1996 13:00,17.34,
7/3/1996 14:00,17.33,
7/3/1996 15:00,17.29,
7/3/1996 16:00,17.28,
7/3/1996 17:00,17.30,
7/3/1996 18:00,17.30,
7/3/1996 19:00,17.26,
7/3/1996 20:00,17.20,
7/3/1996 21:00,17.17,
7/3/1996 22:00,17.13,
7/3/1996 23:00,17.10,
8/3/1996 0:00,17.06,
8/3/1996 1:00,17.03,
8/3/1996 2:00,17.03,
8/3/1996 3:00,17.01,
8/3/1996 4:00,16.96,
8/3/1996 5:00,16.94,
8/3/1996 6:00,16.92,
8/3/1996 7:00,16.96,
8/3/1996 8:00,16.95,
8/3/1996 9:00,16.89,
8/3/1996 10:00,16.97,
8/3/1996 11:00,16.97,
8/3/1996 12:00,16.89,
8/3/1996 13:00,17.04,
8/3/1996 14:00,17.12,
8/3/1996 15:00,17.15,
8/3/1996 16:00,17.14,
8/3/1996 17:00,17.13,
8/3/1996 18:00,17.11,
8/3/1996 19:00,17.06,
8/3/1996 20:00,17.05,
8/3/1996 21:00,17.05,
8/3/1996 22:00,17.04,
8/3/1996 23:00,17.04,
9/3/1996 0:00,17.05,
9/3/1996 1:00,17.06,
9/3/1996 2:00,17.03,
9/3/1996 3:00,17.03,
9/3/1996 4:00,17.04,
9/3/1996 5:00,16.98,
9/3/1996 6:00,16.97,
9/3/1996 7:00,16.90,
9/3/1996 8:00,16.89,
9/3/1996 9:00,16.94,
9/3/1996 10:00,16.97,
9/3/1996 11:00,16.93,
9/3/1996 12:00,16.92,
9/3/1996 13:00,17.08,
9/3/1996 14:00,17.15,
9/3/1996 15:00,17.19,
9/3/1996 16:00,17.21,
9/3/1996 17:00,17.22,
9/3/1996 18:00,17.20,
9/3/1996 19:00,17.15,
9/3/1996 20:00,17.13,
9/3/1996 21:00,17.17,
9/3/1996 22:00,17.16,
9/3/1996 23:00,17.14,
10/3/1996 0:00,17.13,
10/3/1996 1:00,17.14,
10/3/1996 2:00,17.13,
10/3/1996 3:00,17.12,
10/3/1996 4:00,17.11,
10/3/1996 5:00,17.10,
10/3/1996 6:00,17.10,
10/3/1996 7:00,17.08,
10/3/1996 8:00,17.07,
10/3/1996 9:00,17.06,
10/3/1996 10:00,17.07,
10/3/1996 11:00,17.11,
10/3/1996 12:00,17.13,
10/3/1996 13:00,17.12,
10/3/1996 14:00,17.13,
10/3/1996 15:00,17.16,
10/3/1996 16:00,17.16,
10/3/1996 17:00,17.14,
10/3/1996 18:00,17.12,
10/3/1996 19:00,17.10,
10/3/1996 20:00,17.09,
10/3/1996 21:00,17.07,
10/3/1996 22:00,17.02,
10/3/1996 23:00,16.99,
11/3/1996 0:00,16.98,
11/3/1996 1:00,16.94,
11/3/1996 2:00,16.92,
11/3/1996 3:00,16.91,
11/3/1996 4:00,16.92,
11/3/1996 5:00,16.91,
11/3/1996 6:00,16.91,
11/3/1996 7:00,16.91,
11/3/1996 8:00,16.91,
11/3/1996 9:00,16.91,
11/3/1996 10:00,16.94,
11/3/1996 11:00,16.98,
11/3/1996 12:00,16.97,
11/3/1996 13:00,16.95,
11/3/1996 14:00,16.96,
11/3/1996 15:00,16.97,
11/3/1996 16:00,16.96,
11/3/1996 17:00,16.96,
11/3/1996 18:00,16.95,
11/3/1996 19:00,16.94,
11/3/1996 20:00,16.92,
11/3/1996 21:00,16.89,
11/3/1996 22:00,16.88,
11/3/1996 23:00,16.91,
12/3/1996 0:00,16.91,
12/3/1996 1:00,16.90,
12/3/1996 2:00,16.90,
12/3/1996 3:00,16.90,
12/3/1996 4:00,16.88,
12/3/1996 5:00,16.86,
12/3/1996 6:00,16.87,
12/3/1996 7:00,16.89,
12/3/1996 8:00,16.92,
12/3/1996 9:00,16.93,
12/3/1996 10:00,16.94,
12/3/1996 11:00,16.95,
12/3/1996 12:00,16.96,
12/3/1996 13:00,17.04,
12/3/1996 14:00,17.07,
12/3/1996 15:00,17.05,
12/3/1996 16:00,17.05,
12/3/1996 17:00,17.07,
12/3/1996 18:00,17.05,
12/3/1996 19:00,17.04,
12/3/1996 20:00,17.02,
12/3/1996 21:00,16.99,
12/3/1996 22:00,16.97,
12/3/1996 23:00,16.96,
13/3/1996 0:00,16.96,
13/3/1996 1:00,16.97,
13/3/1996 2:00,16.97,
13/3/1996 3:00,16.96,
13/3/1996 4:00,16.94,
13/3/1996 5:00,16.92,
13/3/1996 6:00,16.92,
13/3/1996 7:00,16.93,
13/3/1996 8:00,16.96,
13/3/1996 9:00,16.99,
13/3/1996 10:00,17.01,
13/3/1996 11:00,17.04,
13/3/1996 12:00,17.06,
13/3/1996 13:00,17.08,
13/3/1996 14:00,17.08,
13/3/1996 15:00,17.13,
13/3/1996 16:00,17.30,
13/3/1996 17:00,17.38,
13/3/1996 18:00,17.37,
13/3/1996 19:00,17.36,
13/3/1996 20:00,17.38,
13/3/1996 21:00,17.35,
13/3/1996 22:00,17.29,
13/3/1996 23:00,17.21,
14/3/1996 0:00,17.17,
14/3/1996 1:00,17.15,
14/3/1996 2:00,17.14,
14/3/1996 3:00,17.12,
14/3/1996 4:00,17.11,
14/3/1996 5:00,17.11,
14/3/1996 6:00,17.11,
14/3/1996 7:00,17.11,
14/3/1996 8:00,17.12,
14/3/1996 9:00,17.15,
14/3/1996 10:00,17.18,
14/3/1996 11:00,17.20,
14/3/1996 12:00,17.20,
14/3/1996 13:00,17.22,
14/3/1996 14:00,17.23,
14/3/1996 15:00,17.22,
14/3/1996 16:00,17.21,
14/3/1996 17:00,17.22,
14/3/1996 18:00,17.23,
14/3/1996 19:00,17.23,
14/3/1996 20:00,17.23,
14/3/1996 21:00,17.22,
14/3/1996 22:00,17.21,
14/3/1996 23:00,17.20,
15/3/1996 0:00,17.19,
15/3/1996 1:00,17.18,
15/3/1996 2:00,17.17,
15/3/1996 3:00,17.16,
15/3/1996 4:00,17.16,
15/3/1996 5:00,17.16,
15/3/1996 6:00,17.15,
15/3/1996 7:00,17.14,
15/3/1996 8:00,17.14,
15/3/1996 9:00,17.15,
15/3/1996 10:00,17.15,
15/3/1996 11:00,17.16,
15/3/1996 12:00,17.17,
15/3/1996 13:00,17.19,
15/3/1996 14:00,17.21,
15/3/1996 15:00,17.22,
15/3/1996 16:00,17.23,
15/3/1996 17:00,17.28,
15/3/1996 18:00,17.34,
15/3/1996 19:00,17.36,
15/3/1996 20:00,17.36,
15/3/1996 21:00,17.29,
15/3/1996 22:00,17.25,
15/3/1996 23:00,17.21,
16/3/1996 0:00,17.18,
16/3/1996 1:00,17.17,
16/3/1996 2:00,17.18,
16/3/1996 3:00,17.19,
16/3/1996 4:00,17.19,
16/3/1996 5:00,17.19,
16/3/1996 6:00,17.20,
16/3/1996 7:00,17.20,
16/3/1996 8:00,17.20,
16/3/1996 9:00,17.21,
16/3/1996 10:00,17.22,
16/3/1996 11:00,17.24,
16/3/1996 12:00,17.25,
16/3/1996 13:00,17.25,
16/3/1996 14:00,17.27,
16/3/1996 15:00,17.40,
16/3/1996 16:00,17.59,
16/3/1996 17:00,17.68,
16/3/1996 18:00,17.65,
16/3/1996 19:00,17.56,
16/3/1996 20:00,17.42,
16/3/1996 21:00,17.34,
16/3/1996 22:00,17.35,
16/3/1996 23:00,17.32,
17/3/1996 0:00,17.27,
17/3/1996 1:00,17.24,
17/3/1996 2:00,17.22,
17/3/1996 3:00,17.21,
17/3/1996 4:00,17.21,
17/3/1996 5:00,17.24,
17/3/1996 6:00,17.33,
